Word,Frames path
HEART,E:/new_augmentation\HEART\HEART (4)_aug_3_new_aug_3.jpg
HEART,E:/new_augmentation\HEART\HEART (5)_aug_4_new_aug_4.jpg
HEART,E:/new_augmentation\HEART\HEART (6)_aug_5_new_aug_5.jpg
HELLO_HI,E:/new_augmentation\HELLO_HI\HELLO HI-1_aug_0_new_aug_0.jpg
HELLO_HI,E:/new_augmentation\HELLO_HI\HELLO HI-2_aug_1_new_aug_1.jpg
HELLO_HI,E:/new_augmentation\HELLO_HI\HI HELLO-3_aug_2_new_aug_2.jpg
HELLO_HI,E:/new_augmentation\HELLO_HI\HI_HELLO-4_aug_3_new_aug_3.jpg
HELP,E:/new_augmentation\HELP\HELP (1)_aug_0_new_aug_0.jpg
HELP,E:/new_augmentation\HELP\HELP (10)_aug_1_new_aug_1.jpg
HELP,E:/new_augmentation\HELP\HELP (11)_aug_2_new_aug_2.jpg
HELP,E:/new_augmentation\HELP\HELP (12)_aug_3_new_aug_3.jpg
HELP,E:/new_augmentation\HELP\HELP (2)_aug_4_new_aug_4.jpg
HELP,E:/new_augmentation\HELP\HELP (3)_aug_5_new_aug_5.jpg
HELP,E:/new_augmentation\HELP\HELP (4)_aug_6_new_aug_6.jpg
HELP,E:/new_augmentation\HELP\HELP (5)_aug_7_new_aug_7.jpg
HELP,E:/new_augmentation\HELP\HELP (6)_aug_8_new_aug_8.jpg
HELP,E:/new_augmentation\HELP\HELP (7)_aug_9_new_aug_9.jpg
HELP,E:/new_augmentation\HELP\HELP (8)_aug_10_new_aug_10.jpg
HELP,E:/new_augmentation\HELP\HELP (9)_aug_11_new_aug_11.jpg
HELP,E:/new_augmentation\HELP\HELP-1_aug_12_new_aug_12.jpg
HELP,E:/new_augmentation\HELP\HELP-2_aug_13_new_aug_13.jpg
HELP,E:/new_augmentation\HELP\HELP-3_aug_14_new_aug_14.jpg
HELP,E:/new_augmentation\HELP\HELP-4_aug_15_new_aug_15.jpg
HELP,E:/new_augmentation\HELP\HELP-5_aug_16_new_aug_16.jpg
HELP,E:/new_augmentation\HELP\HELP-6_aug_17_new_aug_17.jpg
HELP,E:/new_augmentation\HELP\HELP-7_aug_18_new_aug_18.jpg
HELP,E:/new_augmentation\HELP\HELP_aug_19_new_aug_19.jpg
HELP,E:/new_augmentation\HELP\NOT (1)_aug_20_new_aug_20.jpg
HELP,E:/new_augmentation\HELP\NOT (2)_aug_21_new_aug_21.jpg
HELP,E:/new_augmentation\HELP\NOT (3)_aug_22_new_aug_22.jpg
HELP,E:/new_augmentation\HELP\NOT (4)_aug_23_new_aug_23.jpg
HELP,E:/new_augmentation\HELP\NOT (5)_aug_24_new_aug_24.jpg
HELP,E:/new_augmentation\HELP\NOT (6)_aug_25_new_aug_25.jpg
HIDING,E:/new_augmentation\HIDING\HIDING (1)_aug_0_new_aug_0.jpg
HIDING,E:/new_augmentation\HIDING\HIDING (2)_aug_1_new_aug_1.jpg
HIDING,E:/new_augmentation\HIDING\HIDING (3)_aug_2_new_aug_2.jpg
HIDING,E:/new_augmentation\HIDING\HIDING (4)_aug_3_new_aug_3.jpg
HIDING,E:/new_augmentation\HIDING\HIDING (5)_aug_4_new_aug_4.jpg
HIDING,E:/new_augmentation\HIDING\HIDING_aug_5_new_aug_5.jpg
HOW,E:/new_augmentation\HOW\HOW (1)_aug_0_new_aug_0.jpg
HOW,E:/new_augmentation\HOW\HOW (10)_aug_1_new_aug_1.jpg
HOW,E:/new_augmentation\HOW\HOW (11)_aug_2_new_aug_2.jpg
HOW,E:/new_augmentation\HOW\HOW (12)_aug_3_new_aug_3.jpg
HOW,E:/new_augmentation\HOW\HOW (13)_aug_4_new_aug_4.jpg
HOW,E:/new_augmentation\HOW\HOW (14)_aug_5_new_aug_5.jpg
HOW,E:/new_augmentation\HOW\HOW (15)_aug_6_new_aug_6.jpg
HOW,E:/new_augmentation\HOW\HOW (16)_aug_7_new_aug_7.jpg
HOW,E:/new_augmentation\HOW\HOW (2)_aug_8_new_aug_8.jpg
HOW,E:/new_augmentation\HOW\HOW (3)_aug_9_new_aug_9.jpg
HOW,E:/new_augmentation\HOW\HOW (4)_aug_10_new_aug_10.jpg
HOW,E:/new_augmentation\HOW\HOW (5)_aug_11_new_aug_11.jpg
HOW,E:/new_augmentation\HOW\HOW (6)_aug_12_new_aug_12.jpg
HOW,E:/new_augmentation\HOW\HOW (7)_aug_13_new_aug_13.jpg
HOW,E:/new_augmentation\HOW\HOW (8)_aug_14_new_aug_14.jpg
HOW,E:/new_augmentation\HOW\HOW (9)_aug_15_new_aug_15.jpg
HOW,E:/new_augmentation\HOW\HOW-1_aug_16_new_aug_16.jpg
HOW,E:/new_augmentation\HOW\HOW-2_aug_17_new_aug_17.jpg
HOW,E:/new_augmentation\HOW\HOW-4_aug_18_new_aug_18.jpg
HOW,E:/new_augmentation\HOW\HOW_aug_19_new_aug_19.jpg
HUNGRY,E:/new_augmentation\HUNGRY\HUNGRY-1_aug_0_new_aug_0.jpg
HUNGRY,E:/new_augmentation\HUNGRY\HUNGRY-2_aug_1_new_aug_1.jpg
HUNGRY,E:/new_augmentation\HUNGRY\HUNGRY-3_aug_2_new_aug_2.jpg
HUNGRY,E:/new_augmentation\HUNGRY\HUNGRY-4_aug_3_new_aug_3.jpg
HUNGRY,E:/new_augmentation\HUNGRY\HUNGRY-5_aug_4_new_aug_4.jpg
HUNGRY,E:/new_augmentation\HUNGRY\HUNGRY-6_aug_5_new_aug_5.jpg
HUNGRY,E:/new_augmentation\HUNGRY\HUNGRY-7_aug_6_new_aug_6.jpg
HURT,E:/new_augmentation\HURT\HURT (1)_aug_0_new_aug_0.jpg
HURT,E:/new_augmentation\HURT\HURT (10)_aug_1_new_aug_1.jpg
HURT,E:/new_augmentation\HURT\HURT (11)_aug_2_new_aug_2.jpg
HURT,E:/new_augmentation\HURT\HURT (12)_aug_3_new_aug_3.jpg
HURT,E:/new_augmentation\HURT\HURT (13)_aug_4_new_aug_4.jpg
HURT,E:/new_augmentation\HURT\HURT (14)_aug_5_new_aug_5.jpg
HURT,E:/new_augmentation\HURT\HURT (2)_aug_6_new_aug_6.jpg
HURT,E:/new_augmentation\HURT\HURT (3)_aug_7_new_aug_7.jpg
HURT,E:/new_augmentation\HURT\HURT (4)_aug_8_new_aug_8.jpg
HURT,E:/new_augmentation\HURT\HURT (5)_aug_9_new_aug_9.jpg
HURT,E:/new_augmentation\HURT\HURT (6)_aug_10_new_aug_10.jpg
HURT,E:/new_augmentation\HURT\HURT (7)_aug_11_new_aug_11.jpg
HURT,E:/new_augmentation\HURT\HURT (8)_aug_12_new_aug_12.jpg
HURT,E:/new_augmentation\HURT\HURT (9)_aug_13_new_aug_13.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (1)_aug_0_new_aug_0.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (10)_aug_1_new_aug_1.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (11)_aug_2_new_aug_2.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (12)_aug_3_new_aug_3.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (13)_aug_4_new_aug_4.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (14)_aug_5_new_aug_5.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (15)_aug_6_new_aug_6.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (16)_aug_7_new_aug_7.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (17)_aug_8_new_aug_8.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (18)_aug_9_new_aug_9.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (19)_aug_10_new_aug_10.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (2)_aug_11_new_aug_11.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (20)_aug_12_new_aug_12.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (21)_aug_13_new_aug_13.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (22)_aug_14_new_aug_14.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (23)_aug_15_new_aug_15.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (24)_aug_16_new_aug_16.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (25)_aug_17_new_aug_17.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (26)_aug_18_new_aug_18.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (27)_aug_19_new_aug_19.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (28)_aug_20_new_aug_20.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (29)_aug_21_new_aug_21.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (3)_aug_22_new_aug_22.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (30)_aug_23_new_aug_23.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (31)_aug_24_new_aug_24.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (32)_aug_25_new_aug_25.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (33)_aug_26_new_aug_26.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (34)_aug_27_new_aug_27.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (35)_aug_28_new_aug_28.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (36)_aug_29_new_aug_29.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (37)_aug_30_new_aug_30.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (38)_aug_31_new_aug_31.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (39)_aug_32_new_aug_32.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (4)_aug_33_new_aug_33.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (40)_aug_34_new_aug_34.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (41)_aug_35_new_aug_35.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (42)_aug_36_new_aug_36.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (43)_aug_37_new_aug_37.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (44)_aug_38_new_aug_38.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (45)_aug_39_new_aug_39.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (46)_aug_40_new_aug_40.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (47)_aug_41_new_aug_41.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (48)_aug_42_new_aug_42.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (49)_aug_43_new_aug_43.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (5)_aug_44_new_aug_44.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (50)_aug_45_new_aug_45.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (51)_aug_46_new_aug_46.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (52)_aug_47_new_aug_47.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (53)_aug_48_new_aug_48.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (54)_aug_49_new_aug_49.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (6)_aug_50_new_aug_50.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (7)_aug_51_new_aug_51.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (8)_aug_52_new_aug_52.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (9)_aug_53_new_aug_53.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I-1_aug_54_new_aug_54.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I-10_aug_55_new_aug_55.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I-11_aug_56_new_aug_56.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I-12_aug_57_new_aug_57.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I-13_aug_58_new_aug_58.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I-14_aug_59_new_aug_59.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I-2_aug_60_new_aug_60.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I-3_aug_61_new_aug_61.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I-4_aug_62_new_aug_62.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I-5_aug_63_new_aug_63.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I-6_aug_64_new_aug_64.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I-7_aug_65_new_aug_65.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I-8_aug_66_new_aug_66.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I-9_aug_67_new_aug_67.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I_aug_68_new_aug_68.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\ME (1)_aug_69_new_aug_69.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\ME (2)_aug_70_new_aug_70.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\ME (3)_aug_71_new_aug_71.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\ME (4)_aug_72_new_aug_72.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\ME (5)_aug_73_new_aug_73.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\ME (6)_aug_74_new_aug_74.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\ME (7)_aug_75_new_aug_75.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\ME (8)_aug_76_new_aug_76.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\ME-1_aug_77_new_aug_77.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\ME-2_aug_78_new_aug_78.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\ME-222_aug_79_new_aug_79.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\ME-33_aug_80_new_aug_80.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\ME-333_aug_81_new_aug_81.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\ME-44_aug_82_new_aug_82.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\ME-444_aug_83_new_aug_83.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\ME-555_aug_84_new_aug_84.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\ME-66_aug_85_new_aug_85.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\ME-666_aug_86_new_aug_86.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\ME-77_aug_87_new_aug_87.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\ME-777_aug_88_new_aug_88.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\ME_aug_89_new_aug_89.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\MY-1_aug_90_new_aug_90.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\MY-11_aug_91_new_aug_91.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\MY-2_aug_92_new_aug_92.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\MY-3_aug_93_new_aug_93.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\MY-5_aug_94_new_aug_94.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\MY-6_aug_95_new_aug_95.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\MY-7_aug_96_new_aug_96.jpg
KIND,E:/new_augmentation\KIND\KIND (1)_aug_0_new_aug_0.jpg
KIND,E:/new_augmentation\KIND\KIND (2)_aug_1_new_aug_1.jpg
KIND,E:/new_augmentation\KIND\KIND (3)_aug_2_new_aug_2.jpg
KIND,E:/new_augmentation\KIND\KIND (4)_aug_3_new_aug_3.jpg
KIND,E:/new_augmentation\KIND\KIND (5)_aug_4_new_aug_4.jpg
KIND,E:/new_augmentation\KIND\KIND (6)_aug_5_new_aug_5.jpg
KIND,E:/new_augmentation\KIND\KIND (7)_aug_6_new_aug_6.jpg
LEAVE,E:/new_augmentation\LEAVE\LEAVE (1)_aug_0_new_aug_0.jpg
LEAVE,E:/new_augmentation\LEAVE\LEAVE (2)_aug_1_new_aug_1.jpg
LEAVE,E:/new_augmentation\LEAVE\LEAVE (3)_aug_2_new_aug_2.jpg
LEAVE,E:/new_augmentation\LEAVE\LEAVE (4)_aug_3_new_aug_3.jpg
LEAVE,E:/new_augmentation\LEAVE\LEAVE (5)_aug_4_new_aug_4.jpg
LIKE,E:/new_augmentation\LIKE\LIKE (1)_aug_0_new_aug_0.jpg
LIKE,E:/new_augmentation\LIKE\LIKE (2)_aug_1_new_aug_1.jpg
LIKE,E:/new_augmentation\LIKE\LIKE (3)_aug_2_new_aug_2.jpg
LIKE,E:/new_augmentation\LIKE\LIKE (4)_aug_3_new_aug_3.jpg
LIKE,E:/new_augmentation\LIKE\LIKE (5)_aug_4_new_aug_4.jpg
LIKE,E:/new_augmentation\LIKE\LIKE (6)_aug_5_new_aug_5.jpg
LIKE_LOVE,E:/new_augmentation\LIKE_LOVE\love or like (1)_aug_0_new_aug_0.jpg
LIKE_LOVE,E:/new_augmentation\LIKE_LOVE\love or like (2)_aug_1_new_aug_1.jpg
LIKE_LOVE,E:/new_augmentation\LIKE_LOVE\love or like (3)_aug_2_new_aug_2.jpg
LIKE_LOVE,E:/new_augmentation\LIKE_LOVE\love or like (4)_aug_3_new_aug_3.jpg
LIKE_LOVE,E:/new_augmentation\LIKE_LOVE\love or like (5)_aug_4_new_aug_4.jpg
LIKE_LOVE,E:/new_augmentation\LIKE_LOVE\love or like (6)_aug_5_new_aug_5.jpg
LIKE_LOVE,E:/new_augmentation\LIKE_LOVE\love or like (7)_aug_6_new_aug_6.jpg
MEAN IT,E:/new_augmentation\MEAN IT\MEAN (1)_aug_0_new_aug_0.jpg
MEAN IT,E:/new_augmentation\MEAN IT\MEAN (2)_aug_1_new_aug_1.jpg
MEAN IT,E:/new_augmentation\MEAN IT\MEAN (3)_aug_2_new_aug_2.jpg
MEDICINE,E:/new_augmentation\MEDICINE\MEDICINE (1)_aug_0_new_aug_0.jpg
MEDICINE,E:/new_augmentation\MEDICINE\MEDICINE (2)_aug_1_new_aug_1.jpg
MEDICINE,E:/new_augmentation\MEDICINE\MEDICINE (3)_aug_2_new_aug_2.jpg
MEDICINE,E:/new_augmentation\MEDICINE\MEDICINE (4)_aug_3_new_aug_3.jpg
MEDICINE,E:/new_augmentation\MEDICINE\MEDICINE (5)_aug_4_new_aug_4.jpg
MEDICINE,E:/new_augmentation\MEDICINE\MEDICINE (6)_aug_5_new_aug_5.jpg
MEET,E:/new_augmentation\MEET\MEET-1_aug_0_new_aug_0.jpg
MEET,E:/new_augmentation\MEET\MEET-3_aug_1_new_aug_1.jpg
MEET,E:/new_augmentation\MEET\MEET-4_aug_2_new_aug_2.jpg
MEET,E:/new_augmentation\MEET\MEET-5_aug_3_new_aug_3.jpg
MEET,E:/new_augmentation\MEET\MEET-6_aug_4_new_aug_4.jpg
NAME,E:/new_augmentation\NAME\NAME-1_aug_0_new_aug_0.jpg
NAME,E:/new_augmentation\NAME\NAME-2_aug_1_new_aug_1.jpg
NAME,E:/new_augmentation\NAME\NAME-3_aug_2_new_aug_2.jpg
NAME,E:/new_augmentation\NAME\NAME-4_aug_3_new_aug_3.jpg
NAME,E:/new_augmentation\NAME\NAME-5_aug_4_new_aug_4.jpg
NAME,E:/new_augmentation\NAME\NAME-6_aug_5_new_aug_5.jpg
NAME,E:/new_augmentation\NAME\NAME-7_aug_6_new_aug_6.jpg
NICE,E:/new_augmentation\NICE\NICE (1)_aug_0_new_aug_0.jpg
NICE,E:/new_augmentation\NICE\NICE (10)_aug_1_new_aug_1.jpg
NICE,E:/new_augmentation\NICE\NICE (2)_aug_2_new_aug_2.jpg
NICE,E:/new_augmentation\NICE\NICE (3)_aug_3_new_aug_3.jpg
NICE,E:/new_augmentation\NICE\NICE (4)_aug_4_new_aug_4.jpg
NICE,E:/new_augmentation\NICE\NICE (5)_aug_5_new_aug_5.jpg
NICE,E:/new_augmentation\NICE\NICE (6)_aug_6_new_aug_6.jpg
NICE,E:/new_augmentation\NICE\NICE (7)_aug_7_new_aug_7.jpg
NICE,E:/new_augmentation\NICE\NICE (8)_aug_8_new_aug_8.jpg
NICE,E:/new_augmentation\NICE\NICE (9)_aug_9_new_aug_9.jpg
NICE,E:/new_augmentation\NICE\NICE-1_aug_10_new_aug_10.jpg
NICE,E:/new_augmentation\NICE\NICE-3_aug_11_new_aug_11.jpg
NICE,E:/new_augmentation\NICE\NICE-4_aug_12_new_aug_12.jpg
NICE,E:/new_augmentation\NICE\NICE-5_aug_13_new_aug_13.jpg
NICE,E:/new_augmentation\NICE\NICE-6_aug_14_new_aug_14.jpg
NOT,E:/new_augmentation\NOT\NOT (1)_aug_0_new_aug_0.jpg
NOT,E:/new_augmentation\NOT\NOT (10)_aug_1_new_aug_1.jpg
NOT,E:/new_augmentation\NOT\NOT (11)_aug_2_new_aug_2.jpg
NOT,E:/new_augmentation\NOT\NOT (12)_aug_3_new_aug_3.jpg
NOT,E:/new_augmentation\NOT\NOT (13)_aug_4_new_aug_4.jpg
NOT,E:/new_augmentation\NOT\NOT (14)_aug_5_new_aug_5.jpg
NOT,E:/new_augmentation\NOT\NOT (15)_aug_6_new_aug_6.jpg
NOT,E:/new_augmentation\NOT\NOT (2)_aug_7_new_aug_7.jpg
NOT,E:/new_augmentation\NOT\NOT (3)_aug_8_new_aug_8.jpg
NOT,E:/new_augmentation\NOT\NOT (4)_aug_9_new_aug_9.jpg
NOT,E:/new_augmentation\NOT\NOT (5)_aug_10_new_aug_10.jpg
NOT,E:/new_augmentation\NOT\NOT (6)_aug_11_new_aug_11.jpg
NOT,E:/new_augmentation\NOT\NOT (7)_aug_12_new_aug_12.jpg
NOT,E:/new_augmentation\NOT\NOT (8)_aug_13_new_aug_13.jpg
NOT,E:/new_augmentation\NOT\NOT (9)_aug_14_new_aug_14.jpg
NOT,E:/new_augmentation\NOT\NOT_aug_15_new_aug_15.jpg
NUMBER,E:/new_augmentation\NUMBER\NUMBER (1)_aug_0_new_aug_0.jpg
NUMBER,E:/new_augmentation\NUMBER\NUMBER (2)_aug_1_new_aug_1.jpg
NUMBER,E:/new_augmentation\NUMBER\NUMBER (3)_aug_2_new_aug_2.jpg
NUMBER,E:/new_augmentation\NUMBER\NUMBER (4)_aug_3_new_aug_3.jpg
NUMBER,E:/new_augmentation\NUMBER\NUMBER (5)_aug_4_new_aug_4.jpg
NUMBER,E:/new_augmentation\NUMBER\NUMBER (7)_aug_5_new_aug_5.jpg
NUMBER,E:/new_augmentation\NUMBER\NUMBER (8)_aug_6_new_aug_6.jpg
NUMBER,E:/new_augmentation\NUMBER\NUMBER_aug_7_new_aug_7.jpg
OLD_AGE,E:/new_augmentation\OLD_AGE\AGE (1)_aug_0_new_aug_0.jpg
OLD_AGE,E:/new_augmentation\OLD_AGE\AGE (2)_aug_1_new_aug_1.jpg
OLD_AGE,E:/new_augmentation\OLD_AGE\AGE (3)_aug_2_new_aug_2.jpg
OLD_AGE,E:/new_augmentation\OLD_AGE\AGE (4)_aug_3_new_aug_3.jpg
OLD_AGE,E:/new_augmentation\OLD_AGE\AGE (5)_aug_4_new_aug_4.jpg
OLD_AGE,E:/new_augmentation\OLD_AGE\AGE_aug_5_new_aug_5.jpg
OLD_AGE,E:/new_augmentation\OLD_AGE\OLD (1)_aug_6_new_aug_6.jpg
OLD_AGE,E:/new_augmentation\OLD_AGE\OLD (2)_aug_7_new_aug_7.jpg
OLD_AGE,E:/new_augmentation\OLD_AGE\OLD (3)_aug_8_new_aug_8.jpg
OLD_AGE,E:/new_augmentation\OLD_AGE\OLD (4)_aug_9_new_aug_9.jpg
OLD_AGE,E:/new_augmentation\OLD_AGE\OLD (5)_aug_10_new_aug_10.jpg
OLD_AGE,E:/new_augmentation\OLD_AGE\OLD (6)_aug_11_new_aug_11.jpg
ON THE WAY,E:/new_augmentation\ON THE WAY\ON THE WAY (1)_aug_0_new_aug_0.jpg
ON THE WAY,E:/new_augmentation\ON THE WAY\ON THE WAY (2)_aug_1_new_aug_1.jpg
ON THE WAY,E:/new_augmentation\ON THE WAY\ON THE WAY (3)_aug_2_new_aug_2.jpg
OUTSIDE,E:/new_augmentation\OUTSIDE\OUTSIDE (1)_aug_0_new_aug_0.jpg
OUTSIDE,E:/new_augmentation\OUTSIDE\OUTSIDE (2)_aug_1_new_aug_1.jpg
OUTSIDE,E:/new_augmentation\OUTSIDE\OUTSIDE (3)_aug_2_new_aug_2.jpg
OUTSIDE,E:/new_augmentation\OUTSIDE\OUTSIDE (4)_aug_3_new_aug_3.jpg
OUTSIDE,E:/new_augmentation\OUTSIDE\OUTSIDE (5)_aug_4_new_aug_4.jpg
OUTSIDE,E:/new_augmentation\OUTSIDE\OUTSIDE (6)_aug_5_new_aug_5.jpg
PHONE,E:/new_augmentation\PHONE\PHONE-1_aug_0_new_aug_0.jpg
PHONE,E:/new_augmentation\PHONE\PHONE-2_aug_1_new_aug_1.jpg
PHONE,E:/new_augmentation\PHONE\PHONE-3_aug_2_new_aug_2.jpg
PHONE,E:/new_augmentation\PHONE\PHONE-4_aug_3_new_aug_3.jpg
PHONE,E:/new_augmentation\PHONE\PHONE-5_aug_4_new_aug_4.jpg
PHONE,E:/new_augmentation\PHONE\PHONE-6_aug_5_new_aug_5.jpg
PHONE,E:/new_augmentation\PHONE\PHONE-7_aug_6_new_aug_6.jpg
PLACE,E:/new_augmentation\PLACE\THIS PLACE (1)_aug_0_new_aug_0.jpg
PLACE,E:/new_augmentation\PLACE\THIS PLACE (2)_aug_1_new_aug_1.jpg
PLACE,E:/new_augmentation\PLACE\THIS PLACE (3)_aug_2_new_aug_2.jpg
PLACE,E:/new_augmentation\PLACE\THIS PLACE (4)_aug_3_new_aug_3.jpg
